FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,Quarter
106340951,METHODIST HOSPITAL - SACRAMENTO,20191,43466,03/31/2019,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-423-3000,7500 HOSPITAL DRIVE,SACRAMENTO,95823,PHYLLIS BALTZ,329,329,329,630,312,224,868,0,0,30,298,9,176,2547,0,3361,1803,12007,3357,0,0,78,1124,41,769,22540,0,3501,1454,1815,10999,0,0,415,4383,351,195,23113,58402336,26627168,34560780,66291759,0,0,2551148,22526393,793529,14917490,226670603,24820849,11157301,10962600,60850922,0,0,4183768,22201460,2097177,1806699,138080776,4090702,69956818,33153499,33802701,103602199,-1187700,0,0,5194157,30000893,0,3705509,0,0,0,13143947,295462725,885738,0,0,5918543,6804281,12761285,5275429,12271341,22571725,0,0,1507646,19542872,0,2162637,76092935,604984,77561777,0,311535,0,0,0,0,1466866,108553492,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190529,METHODIST HOSPITAL - SOUTHERN CALIFORNIA,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,913,Non Profit Corp.,Comparable,,626-898-8000,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,DAN AUSMAN,348,293,293,1572,732,179,375,0,0,63,841,6,107,3875,0,9836,3154,1087,1853,0,0,208,3493,29,348,20008,0,3251,2663,1203,4828,0,0,382,5823,42,695,18887,166078137,65337523,18981139,35116351,0,0,4967430,59555665,801430,3684060,354521735,24560185,23289043,5528044,20613067,0,0,1323754,34486850,389299,3350825,113541067,1412622,157463887,74984532,22044622,50415286,0,0,0,5336681,75610718,0,1190729,0,0,0,6224570,394683647,0,0,0,0,0,32030605,12755767,2342015,5258402,0,0,891592,17491372,0,2609402,73379155,1015915,70661054,0,11221707,0,0,0,0,2590540,233884038,0,0,0,0,0,0,0,0,0,0,4688956,0,0,Qtr 1
106190958,METROPOLITAN STATE HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,921,State,State Hospitals,,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,826,826,31,0,0,0,0,0,5,0,0,149,185,0,24474,0,0,0,0,0,20,0,0,46095,70589,0,0,0,0,0,0,0,0,0,0,0,0,17788025,0,0,0,0,0,14607,0,0,33502955,51305587,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6292,6386,0,0,0,0,0,17787931,0,0,0,0,0,14607,0,0,33496663,51299201,0,57790450,0,6491249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106410852,MILLS-PENINSULA MEDICAL CENTER,20191,43466,03/31/2019,Open,San Mateo,04 - West Bay,427,Non Profit Corp.,Comparable,,650-696-5400,1501 TROUSDALE DRIVE,BURLINGAME,94010,JANET A. WAGNER,301,301,208,1098,605,150,233,1,0,61,1097,71,36,3352,0,5426,2903,1284,1022,2,0,273,4616,324,132,15982,0,2497,1385,223,2621,0,0,365,6280,449,213,14033,95506334,47935379,13206601,18564566,14156,0,4269662,65519374,3893804,1698722,250608598,60962067,30274787,1599648,17091907,0,0,4521674,86699821,3451335,1588892,206190131,1779786,127760797,68836581,8496506,31080489,0,0,0,4204843,67488209,0,7345139,0,0,0,2198184,319190534,11377641,0,0,11612353,22989994,28251096,20751226,6307315,4528210,14156,0,4481618,95501505,0,763063,160598189,1519277,160359645,0,3626578,0,0,0,0,3526810,512224917,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-787-2222,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,JAMES THEIRING,145,145,135,684,135,335,368,0,0,0,0,20,292,1834,0,3043,554,2525,2812,0,0,0,0,76,1055,10065,0,750,124,377,415,0,0,0,0,18,150,1834,34886740,4754069,11790749,17168739,0,0,0,0,504723,9005296,78110316,5438128,965905,2624861,2974992,0,0,0,0,104997,1765222,13874105,3035177,28293873,3335878,12728502,11548431,-695644,0,0,0,0,0,609720,0,0,0,2403427,61259364,0,-5388594,0,0,-5388594,12030995,2384096,2382752,3206706,0,0,0,0,0,5331914,25336463,2391478,26237590,0,3583376,0,0,0,0,172172,3400717,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,20191,43466,03/31/2019,Open,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,,949-364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,EILEEN HAUBL,523,404,220,1397,824,316,427,0,0,66,1506,1,78,4615,0,6307,3763,1547,1621,0,0,222,6126,17,190,19793,0,13056,8552,2072,8405,0,0,939,25048,32,2574,60678,127599464,79470924,22127366,30679945,0,0,4208142,120495662,66184,5292327,389940014,79019255,49350489,11433355,34975232,0,0,5285263,119203909,24773,10342953,309635229,-2206360,172602223,121183860,27177211,58440510,0,0,0,5065273,157182405,0,14541382,0,0,0,-160591,553825913,5434766,0,0,6877834,12312600,34016496,13072319,6383510,7214667,0,0,4428132,89395000,0,3551806,158061930,2978112,121057214,0,2518604,0,0,0,0,3231827,333429509,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106250956,MODOC MEDICAL CENTER,20191,43466,03/31/2019,Open,Modoc,01 - Northern California,201,City/County,Comparable,Rural,530-233-5131,228 WEST MCDOWELL AVENUE,ALTURAS,96101,KEVIN KRAMER,87,87,49,49,2,5,23,0,0,7,0,0,4,90,18,243,26,664,2306,0,0,18,0,0,288,3545,3304,3116,53,103,3016,0,0,1794,0,0,310,8392,905969,11196,232897,906492,0,0,74208,0,0,97779,2228541,2278304,55423,119975,2274376,0,0,1110885,0,0,287856,6126819,128382,1478160,30925,26571,239516,-928,0,0,397405,0,0,0,0,0,0,86525,2386556,0,41761,0,0,41761,1706113,35694,327229,2983113,0,0,787688,0,0,170728,6010565,49921,4967741,0,119571,0,0,0,0,636287,10372391,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190541,MONROVIA MEMORIAL HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,49,49,49,83,0,0,0,0,0,13,0,0,0,96,83,2300,0,0,0,0,0,93,0,0,0,2393,2300,2,0,0,0,0,0,18,0,0,0,20,27059715,0,0,0,0,0,2821370,0,0,0,29881085,14486,0,0,0,0,0,34383,0,0,0,48869,0,22071715,0,0,0,0,0,0,1510378,0,0,0,0,0,0,0,23582093,0,0,0,0,0,5002486,0,0,0,0,0,1345375,0,0,0,6347861,0,4666962,0,0,0,0,0,0,0,6418942,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-625-5411,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,MICHAEL SARIAN,102,102,50,141,105,115,231,0,0,43,4,0,26,665,0,579,284,409,597,0,0,95,8,0,54,2026,0,443,404,1015,4389,0,0,685,36,0,817,7789,9291491,4714301,6409950,8814423,0,0,1525585,155260,0,965175,31876185,1496061,2150206,3375539,13561967,0,0,2351294,169676,0,2507288,25612031,2740754,8188888,5176291,7220446,18368246,-185206,0,0,2131600,253202,0,59240,0,0,0,672469,44625930,0,0,0,0,0,2598664,1688216,2750249,4008144,0,0,1745279,71734,0,0,12862286,59793,11617695,0,0,0,0,0,0,69328,39522242,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190547,MONTEREY PARK HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,PHILIP COHEN,101,101,54,179,202,170,510,0,0,1,95,1,96,1254,0,924,915,559,1941,0,0,1,307,1,189,4837,0,654,600,1189,4361,0,0,86,980,1,588,8459,18489946,20982879,10161356,40472643,0,0,27395,7634199,33318,3852683,101654419,6239150,8510389,6692044,32610194,0,0,666424,11322378,3650,2863944,68908173,947998,23182784,26733362,13167722,68597783,-1187500,0,0,519993,16175947,0,36968,0,0,0,5373840,153548897,0,4147600,0,0,4147600,1546311,2759906,4873179,8632654,0,0,173826,2780630,0,394789,21161295,46385,19322206,0,2350,0,0,0,0,37554,2030953,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-876-1050,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,277,189,187,32,0,10,0,0,0,0,9,2,1,54,0,329,0,5564,0,0,0,0,209,9596,683,16381,0,0,0,0,0,0,0,0,0,0,0,0,949207,0,3043839,0,0,0,0,582280,1714786,519186,6809298,0,0,0,0,0,0,0,0,0,0,0,0,542238,0,301094,0,0,0,0,0,189422,0,409113,0,0,0,313355,1755222,0,0,0,0,0,406969,0,2742745,0,0,0,0,359203,1305673,239486,5054076,220829,13517715,0,8200444,0,0,0,0,56780,26388304,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106361266,MOUNTAINS COMMUNITY HOSPITAL,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,District,Comparable,Rural,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,37,37,30,34,17,24,20,0,0,1,12,0,4,112,7,108,62,1360,563,0,0,5,33,0,11,2142,1779,1232,601,3049,1593,0,0,90,1096,0,286,7947,571392,292725,1546430,947745,0,0,35936,156604,0,57287,3608119,1786439,1463570,2575574,2012942,0,0,206743,2195593,0,250327,10491188,291000,1327947,870482,2416765,2106049,53175,0,0,102742,2113679,0,73000,0,0,0,79412,9434251,0,0,0,0,0,1029884,885813,1579064,854638,0,0,139937,5718,0,170002,4665056,74804,5991618,0,898930,0,0,0,0,120019,15959897,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106281266,NAPA STATE HOSPITAL,20191,43466,03/31/2019,Open,Napa,03 - North Bay,407,State,State Hospitals,,707-253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,FRANK TURLEY,1418,1295,1295,49,0,0,0,0,0,2,0,0,111,162,0,41833,0,0,0,0,0,17,0,0,71105,112955,0,0,0,0,0,0,0,0,0,0,0,0,24224836,0,0,0,0,0,9799,0,0,41175511,65410146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14026,14026,0,0,0,0,0,24224836,0,0,0,0,0,9799,0,0,41161485,65396120,0,87558194,0,22162074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106274043,NATIVIDAD MEDICAL CENTER,20191,43466,03/31/2019,Open,Monterey,08 - Mid-Coast,705,City/County,Comparable,,831-755-4111,1441 CONSTITUTION BOULEVARD,SALINAS,93906,GARY GRAY,172,114,114,502,0,610,702,0,0,438,0,2,74,2328,0,3096,0,2400,2456,0,0,2013,0,6,221,10192,0,6671,0,7642,20802,0,0,7800,0,680,2018,45613,58524252,0,49057672,48996641,0,0,42480306,0,352982,2128586,201540439,12415383,0,12612195,41590243,0,0,22065757,0,1074387,3921447,93679412,6090880,55534343,0,55821858,75365975,-8289078,0,0,35786369,0,0,1427369,0,0,0,0,221737716,0,0,0,0,0,15405291,0,14137086,15220909,0,0,28759694,0,0,-40845,73482135,3281330,76092244,0,748573,0,0,0,0,4462166,118148499,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106301304,NEWPORT BAY HOSPITAL,20191,43466,03/31/2019,Open,Orange,13 - Orange,1016,Investor - Corp.,Comparable,,949-650-9750,1501 EAST 16TH STREET,NEWPORT BEACH,92663,JAMES E PARKHURST,36,36,36,200,15,0,0,0,0,0,0,0,0,215,0,2756,202,0,0,0,0,0,0,0,0,2958,0,0,0,0,0,0,0,0,0,0,0,0,3792139,234815,0,0,0,0,0,0,0,0,4026954,0,0,0,0,0,0,0,0,0,0,0,0,1031710,97423,0,0,0,0,0,0,0,0,0,0,0,0,0,1129133,0,0,0,0,0,2760429,137392,0,0,0,0,0,0,0,0,2897821,0,2934978,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,20191,43466,03/31/2019,Open,Sutter,02 - Golden Empire,227,Investor - Corp.,Psychiatric Health Facilities,,530-790-2520,1535 PLUMAS COURT,YUBA CITY,95993,ARNE HYSON,16,16,16,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,1408,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257749,1257749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257749,1257749,0,1187412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106481357,NORTHBAY MEDICAL CENTER,20191,43466,03/31/2019,Open,Solano,03 - North Bay,408,Non Profit Corp.,Comparable,,707-646-5000,1200 B. GALE WILSON BOULEVARD.,FAIRFIELD,94533,B KONARD JONES,182,182,182,1165,99,196,719,0,1,84,297,6,35,2602,0,6198,473,1045,3506,0,3,545,1313,19,211,13313,0,26269,1651,2173,21916,0,5,10486,21807,37,1540,85884,289896027,24188993,47540362,147860267,0,210553,24295121,72012869,1820734,6273595,614098521,135697757,11703106,29662603,125186397,0,309877,22089393,90168232,1358559,7630460,423806384,5917388,394328751,27959511,68933222,236346976,-598327,0,329664,34289452,115422723,0,8217148,0,0,0,2193837,893340345,0,14837679,0,10969628,25807307,31265033,7932588,8868070,51537367,0,190766,12095062,57728006,0,754975,170371867,3587444,156359569,0,10926408,0,0,0,0,24451270,307406826,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,SALIBA SALO,394,394,214,1122,623,393,580,0,0,89,832,14,109,3762,0,5759,3123,2112,2070,0,0,354,3577,69,464,17528,0,5034,2132,3216,7395,0,0,1079,6087,503,319,25765,141964979,83836390,51136919,53192742,0,0,14408047,80082271,1531315,10237498,436390161,42860283,19994345,18129865,36057892,0,0,3444405,36392811,2185851,1386473,160451925,17141426,162316162,89126353,52040521,71450219,0,0,0,13640653,80589993,0,5690628,0,0,0,2652495,494648450,0,0,0,0,0,21241855,14252382,10504762,17317558,0,0,3454224,33372420,0,2050435,102193636,2104741,106439488,0,542278,0,0,0,0,1195240,172212662,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106214034,NOVATO COMMUNITY HOSPITAL,20191,43466,03/31/2019,Open,Marin,04 - West Bay,405,Non Profit Corp.,Comparable,,415-209-1300,180 ROWLAND WAY,NOVATO,94945,GRANT DAVIES,40,40,26,368,64,20,54,0,0,10,75,5,11,607,0,1201,202,98,204,0,0,20,167,15,41,1948,0,911,103,178,1105,0,2,96,772,161,69,3397,21689575,3615363,1407974,2852010,0,0,516695,3840703,270468,605455,34798243,14579871,1809446,1291871,6319413,0,14670,1395946,10017969,901363,374190,36704739,748306,29163542,4397752,2370947,7792200,0,0,14670,1236586,5798146,0,1171831,0,0,0,316097,53010077,0,0,0,0,0,6792435,1025427,244875,1378223,0,0,646670,7910198,0,495077,18492905,225561,27290384,0,645340,0,0,0,0,818104,37524212,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106500967,OAK VALLEY DISTRICT HOSPITAL,20191,43466,03/31/2019,Open,Stanislaus,06 - North San Joaquin,511,District,Comparable,Rural,209-848-4102,350 SOUTH OAK STREET,OAKDALE,95361,JOHN J MCCORMICK,150,144,144,109,32,14,59,0,0,10,2,0,6,232,0,1182,317,6726,365,0,0,59,25,0,194,8868,0,3827,1163,4202,15053,0,0,3397,280,615,1660,30197,3759580,1209292,4003590,1792300,0,0,500973,281075,0,288256,11835066,5650480,2815431,3462435,15129061,0,0,4222122,1060076,223055,1281323,33843983,1434225,7641666,2875464,2815440,8281311,0,0,0,1253159,987897,0,223055,0,0,0,237018,25749235,0,0,0,22620,22620,1750758,1137797,4604205,8553883,0,0,3435330,372125,0,98336,19952434,996459,18235495,0,656588,0,0,0,0,204293,79585124,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106198495,OCEAN VIEW - PHF,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,,562-304-1740,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,90806,DALIA BOTROS,36,36,36,150,13,0,0,0,0,55,29,0,6,253,0,1645,109,0,0,0,0,344,225,0,45,2368,0,0,0,0,0,0,0,0,0,0,0,0,1792000,117600,0,0,0,0,435400,298200,0,43400,2686600,0,0,0,0,0,0,0,0,0,0,0,242704,129613,41253,0,0,0,0,0,101704,64288,0,0,0,0,0,6989,586551,0,0,0,0,0,1571709,53984,0,0,0,0,204086,233912,0,36358,2100049,0,1869304,0,0,0,0,0,0,62837,536222,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106430837,O'CONNOR HOSPITAL,20191,43466,02/28/2019,Open,Santa Clara,07 - Santa Clara,431,Church,Comparable,,408-848-2000,2105 FOREST AVENUE,SAN JOSE,95128,BOB MINKIN,358,260,202,343,105,196,252,0,0,10,267,0,17,1190,7,1398,338,2366,1741,0,0,29,683,0,25,6580,1320,4398,1137,2052,5515,0,0,303,4695,0,466,18566,44655458,13465440,27503607,27993756,0,0,1876925,20924218,0,386100,136805504,22414156,9253934,8224092,22250873,0,0,1139302,23277196,0,1787062,88346615,1273937,58032600,19836024,29954905,45999760,0,0,0,2511102,30726626,0,-2752,0,0,0,1172291,189504493,0,0,0,0,0,8842344,2682947,5772909,3801832,0,0,478521,13084894,0,984179,35647626,639608,47706152,0,108161213,0,0,0,0,0,293925,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106560501,OJAI VALLEY COMMUNITY HOSPITAL,20191,43466,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,809,Non Profit Corp.,Comparable,Rural,805-652-5011,1306 MARICOPA HIGHWAY,OJAI,93023,GARY WILDE,91,91,67,78,41,7,5,0,0,2,13,2,0,148,27,827,671,218,3614,0,0,3,643,2,0,5978,5240,1996,782,278,1683,0,0,140,2044,57,276,7256,2045447,1399742,211201,2321401,0,0,23139,562717,14906,0,6578553,2117124,875080,279516,1346798,0,0,140326,1820089,43096,222576,6844605,0,1589847,1465463,267196,2468670,0,0,0,76129,947233,0,58002,0,0,0,115525,6988065,0,86807,0,0,86807,2546918,795223,220423,1263642,0,0,86300,1422607,0,186787,6521900,70726,8255208,0,34000,0,0,0,0,1405934,22948797,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190534,OLYMPIA MEDICAL CENTER,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,310-657-5900,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,90036,MATTHEW WILLIAMS,204,204,79,633,103,125,217,0,0,72,44,0,97,1291,0,3818,645,690,1120,0,0,347,226,0,205,7051,0,2132,440,365,2267,0,0,910,648,0,1068,7830,54151080,9184884,11509697,16918145,0,0,7823782,5050618,0,10568395,115206601,11545307,2376161,1970615,11454555,0,0,6927769,3484897,0,4653143,42412447,8910213,58631471,8337047,10043665,26474754,0,0,0,12961558,4819734,0,0,0,0,0,5965589,136144031,0,0,0,0,0,5951690,2508693,1198075,294035,0,0,1385570,2283777,0,7853177,21475017,239567,18340976,0,0,0,0,0,0,549427,46931900,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,20191,43466,03/31/2019,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-835-3555,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,PETER BARONOFF,228,228,228,398,322,344,610,0,0,83,248,1,50,2056,0,3730,1951,2030,3326,0,0,394,1146,1,158,12736,0,690,777,1585,3645,0,0,562,1163,2,830,9254,36948722,32794491,29017959,47134959,0,0,10598983,21766814,6077,3116601,181384606,3497080,6247761,8189326,22791888,0,0,4689508,9451701,2556,4714439,59584259,85865,33313951,34007091,33774260,63756120,-2001747,0,0,9751728,17884385,0,546793,0,0,0,390708,191509154,0,0,0,0,0,7131851,5035161,5434772,6170727,0,0,5536763,13334130,8633,6807674,49459711,145231,49236555,1316035,0,0,0,0,0,1240845,10139530,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106040802,ORCHARD HOSPITAL,20191,43466,03/31/2019,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,Rural,530-846-5671,240 SPRUCE STREET,GRIDLEY,95948,STEVE LEE STARK,106,106,67,69,0,73,0,0,0,19,0,0,6,167,13,2474,0,2651,0,0,0,695,0,0,209,6029,5092,5887,0,6304,0,0,0,1652,0,0,497,14340,1339280,0,1434145,0,0,0,375862,0,0,113064,3262351,5895736,0,6313350,0,0,0,1654609,0,0,497725,14361420,-143984,4539248,0,5408568,0,-72460,0,0,1271157,0,0,0,0,0,0,0,11002529,0,0,0,0,0,2695767,0,2411387,0,0,0,759314,0,0,754774,6621242,321501,7444434,987157,53432,0,0,0,0,98500,2560792,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106040937,OROVILLE HOSPITAL,20191,43466,03/31/2019,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,153,153,153,1638,55,218,1035,0,0,277,86,5,34,3348,0,6875,209,749,3311,0,0,916,263,18,76,12417,0,68395,1900,5980,51250,0,56,8356,24502,134,4567,165140,66399398,1732851,7486446,33253807,0,0,10520164,3185713,183194,845366,123606939,54228771,1582413,3429220,39345947,0,16060,19272326,7373870,103951,2728588,128081146,3416974,87539184,2487744,1153028,52353071,-588958,0,13661,19934344,5954000,0,485568,-287145,0,0,2000266,174461737,0,0,0,0,0,33088985,827520,10351596,20246683,0,2399,9858146,2526874,88722,235423,77226348,1440441,75399143,13406235,238025,0,0,0,0,7164120,56483038,0,0,0,0,0,0,0,0,0,0,4314445,9093273,0,Qtr 1
106331226,PACIFIC GROVE HOSPITAL,20191,43466,03/31/2019,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-330-3649,5900 BROCKTON AVENUE,RIVERSIDE,92506,SAAD NIAZI,68,68,62,89,124,160,0,8,0,8,78,0,84,551,0,1085,1125,921,0,56,0,135,406,0,425,4153,0,314,107,0,0,0,0,0,110,0,335,866,2278500,2362500,1934100,0,117600,0,283500,852600,0,892500,8721300,196721,67035,0,0,0,0,0,68915,0,209878,542549,54362,1375837,1382230,1273473,0,0,81970,0,216822,533106,0,0,0,0,0,699678,5617478,0,0,0,0,0,1099384,1047305,660627,0,35630,0,66678,388409,0,348338,3646371,11815,2753622,0,2284,0,0,0,0,361849,9875244,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190696,PACIFICA HOSPITAL OF THE VALLEY,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,907,Investor - Corp.,Comparable,,818-767-3310,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,PRECIOUS MAYES,231,231,231,161,25,567,214,0,0,15,68,0,18,1068,0,767,324,5383,4485,0,0,73,449,0,46,11527,0,133,46,475,1100,0,0,92,336,0,307,2489,3205543,1609602,14175384,14083480,0,0,339272,963833,0,232846,34609960,379004,319802,909056,2424317,0,0,172165,566255,0,390992,5161591,298270,1819651,756100,10264682,222426,-1963065,0,0,443476,665212,0,0,0,0,0,2515,12509267,0,0,0,90000,90000,1764896,1173304,4819758,18248436,0,0,67961,954876,0,323053,27352284,21793,18941504,629169,12955,0,0,0,0,171588,13874061,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
